校区ID,清算日期,交易时间,交易参考号,银行卡号,终端号,刷卡金额
102110082991005,2015/6/1,2015/6/1 9:22:45,624691647088,62278*********1469,100048536,6433.00 
102110082991005,2015/6/1,2015/6/1 9:22:45,627461976357,62278*********1470,100048536,6434.00 
102110082991005,2015/6/1,2015/6/1 9:22:46,953705940718,62278*********1471,100048536,6435.00 
102110082991005,2015/6/1,2015/6/1 9:22:46,790910601381,62278*********1472,100048536,6436.00 
102110082991005,2015/6/1,2015/6/1 9:22:47,820812086917,62278*********1473,100048536,6437.00 
102110082991005,2015/6/1,2015/6/1 9:22:47,885966088684,62278*********1474,100048536,6438.00 
102110082991005,2015/6/1,2015/6/1 9:22:48,215540022334,62278*********1475,100048536,6439.00 
102110082991005,2015/6/1,2015/6/1 9:22:48,782261731060,62278*********1476,100048536,6440.00 
102110082991005,2015/6/1,2015/6/1 9:22:49,662719221987,62278*********1477,100048536,6441.00 
102110082991005,2015/6/1,2015/6/1 9:22:49,563424537010,62278*********1478,100048536,6442.00 
102110082991005,2015/6/1,2015/6/1 9:22:50,988591153528,62278*********1479,100048536,6443.00 
102110082991005,2015/6/1,2015/6/1 9:22:50,407975541068,62278*********1480,100048536,6444.00 
102110082991005,2015/6/1,2015/6/1 9:22:51,782146563868,62278*********1481,100048536,6445.00 
102110082991005,2015/6/1,2015/6/1 9:22:51,429250665582,62278*********1482,100048536,6446.00 
102110082991005,2015/6/1,2015/6/1 9:22:52,314991897878,62278*********1483,100048536,6447.00 
102110082991005,2015/6/1,2015/6/1 9:22:52,603270562563,62278*********1484,100048536,6448.00 
102110082991005,2015/6/1,2015/6/1 9:22:53,528333022830,62278*********1485,100048536,6449.00 
102110082991005,2015/6/1,2015/6/1 9:22:53,691305257208,62278*********1486,100048536,6450.00 
102110082991005,2015/6/1,2015/6/1 9:22:54,729860296781,62278*********1487,100048536,6451.00 
102110082991005,2015/6/1,2015/6/1 9:22:54,474215852451,62278*********1488,100048536,6452.00 
102110082991005,2015/6/1,2015/6/1 9:22:55,989364795238,62278*********1489,100048536,6453.00 
102110082991005,2015/6/1,2015/6/1 9:22:55,830059216948,62278*********1490,100048536,6454.00 
102110082991005,2015/6/1,2015/6/1 9:22:56,428927951086,62278*********1491,100048536,6455.00 
102110082991005,2015/6/1,2015/6/1 9:22:56,326773445874,62278*********1492,100048536,6456.00 
102110082991005,2015/6/1,2015/6/1 9:22:57,687667893751,62278*********1493,100048536,6457.00 
102110082991005,2015/6/1,2015/6/1 9:22:57,451391445313,62278*********1494,100048536,6458.00 
102110082991005,2015/6/1,2015/6/1 9:22:58,390652098799,62278*********1495,100048536,6459.00 
102110082991005,2015/6/1,2015/6/1 9:22:58,394729991116,62278*********1496,100048536,6460.00 
102110082991005,2015/6/1,2015/6/1 9:22:59,608270177576,62278*********1497,100048536,6461.00 
102110082991005,2015/6/1,2015/6/1 9:22:59,611356565456,62278*********1498,100048536,6462.00 
102110082991005,2015/6/1,2015/6/1 9:23:00,708783990247,62278*********1499,100048536,6463.00 
102110082991005,2015/6/1,2015/6/1 9:23:00,294737440050,62278*********1500,100048536,6464.00 
102110082991005,2015/6/1,2015/6/1 9:23:01,543877044152,62278*********1501,100048536,6465.00 
102110082991005,2015/6/1,2015/6/1 9:23:01,279633305750,62278*********1502,100048536,6466.00 
102110082991005,2015/6/1,2015/6/1 9:23:02,188704648005,62278*********1503,100048536,6467.00 
102110082991005,2015/6/1,2015/6/1 9:23:02,447942167597,62278*********1504,100048536,6468.00 
102110082991005,2015/6/1,2015/6/1 9:23:03,760132881217,62278*********1505,100048536,6469.00 
102110082991005,2015/6/1,2015/6/1 9:23:03,898658985346,62278*********1506,100048536,6470.00 
102110082991005,2015/6/1,2015/6/1 9:23:04,482583370573,62278*********1507,100048536,6471.00 
102110082991005,2015/6/1,2015/6/1 9:23:04,885007387676,62278*********1508,100048536,6472.00 
102110082991005,2015/6/1,2015/6/1 9:23:05,582977350623,62278*********1509,100048536,6473.00 
102110082991005,2015/6/1,2015/6/1 9:23:05,904037739032,62278*********1510,100048536,6474.00 
102110082991005,2015/6/1,2015/6/1 9:23:06,923850576074,62278*********1511,100048536,6475.00 
102110082991005,2015/6/1,2015/6/1 9:23:06,370586581384,62278*********1512,100048536,6476.00 
102110082991005,2015/6/1,2015/6/1 9:23:07,331288082050,62278*********1513,100048536,6477.00 
102110082991005,2015/6/1,2015/6/1 9:23:07,830957166741,62278*********1514,100048536,6478.00 
102110082991005,2015/6/1,2015/6/1 9:23:08,203729135299,62278*********1515,100048536,6479.00 
102110082991005,2015/6/1,2015/6/1 9:23:08,187193127629,62278*********1516,100048536,6480.00 
102110082991005,2015/6/1,2015/6/1 9:23:09,900994066918,62278*********1517,100048536,6481.00 
102110082991005,2015/6/1,2015/6/1 9:23:09,396085159365,62278*********1518,100048536,6482.00 
102110082991005,2015/6/1,2015/6/1 9:23:10,143858676433,62278*********1519,100048536,6483.00 
102110082991005,2015/6/1,2015/6/1 9:23:10,569384121694,62278*********1520,100048536,6484.00 
102110082991005,2015/6/1,2015/6/1 9:23:11,279558926847,62278*********1521,100048536,6485.00 
102110082991005,2015/6/1,2015/6/1 9:23:11,281410266584,62278*********1522,100048536,6486.00 
102110082991005,2015/6/1,2015/6/1 9:23:12,735240324485,62278*********1523,100048536,6487.00 
102110082991005,2015/6/1,2015/6/1 9:23:12,464390266087,62278*********1524,100048536,6488.00 
102110082991005,2015/6/1,2015/6/1 9:23:13,226507111184,62278*********1525,100048536,6489.00 
102110082991005,2015/6/1,2015/6/1 9:23:13,823171656392,62278*********1526,100048536,6490.00 
102110082991005,2015/6/1,2015/6/1 9:23:14,994139786749,62278*********1527,100048536,6491.00 
102110082991005,2015/6/1,2015/6/1 9:23:14,885215140657,62278*********1528,100048536,6492.00 
102110082991005,2015/6/1,2015/6/1 9:23:15,892994812201,62278*********1529,100048536,6493.00 
102110082991005,2015/6/1,2015/6/1 9:23:15,323357143828,62278*********1530,100048536,6494.00 
102110082991005,2015/6/1,2015/6/1 9:23:16,854442708432,62278*********1531,100048536,6495.00 
102110082991005,2015/6/1,2015/6/1 9:23:16,469313126725,62278*********1532,100048536,6496.00 
102110082991005,2015/6/1,2015/6/1 9:23:17,776979874518,62278*********1533,100048536,6497.00 
102110082991005,2015/6/1,2015/6/1 9:23:17,435937627572,62278*********1534,100048536,6498.00 
102110082991005,2015/6/1,2015/6/1 9:23:18,185459886309,62278*********1535,100048536,6499.00 
102110082991005,2015/6/1,2015/6/1 9:23:18,990117958914,62278*********1536,100048536,6500.00 
102110082991005,2015/6/1,2015/6/1 9:23:19,426396972948,62278*********1537,100048536,6501.00 
102110082991005,2015/6/1,2015/6/1 9:23:19,713155781710,62278*********1538,100048536,6502.00 
102110082991005,2015/6/1,2015/6/1 9:23:20,422560588558,62278*********1539,100048536,6503.00 
102110082991005,2015/6/1,2015/6/1 9:23:20,610292840905,62278*********1540,100048536,6504.00 
102110082991005,2015/6/1,2015/6/1 9:23:21,482227349131,62278*********1541,100048536,6505.00 
102110082991005,2015/6/1,2015/6/1 9:23:21,615092510792,62278*********1542,100048536,6506.00 
102110082991005,2015/6/1,2015/6/1 9:23:22,928936118527,62278*********1543,100048536,6507.00 
102110082991005,2015/6/1,2015/6/1 9:23:22,288546508373,62278*********1544,100048536,6508.00 
102110082991005,2015/6/1,2015/6/1 9:23:23,191937595613,62278*********1545,100048536,6509.00 
102110082991005,2015/6/1,2015/6/1 9:23:23,973468736928,62278*********1546,100048536,6510.00 
102110082991005,2015/6/1,2015/6/1 9:23:24,375998618402,62278*********1547,100048536,6511.00 
102110082991005,2015/6/1,2015/6/1 9:23:24,441965679543,62278*********1548,100048536,6512.00 
102110082991005,2015/6/1,2015/6/1 9:23:25,173815957579,62278*********1549,100048536,6513.00 
102110082991005,2015/6/1,2015/6/1 9:23:25,981476554926,62278*********1550,100048536,6514.00 
102110082991005,2015/6/1,2015/6/1 9:23:26,191193116260,62278*********1551,100048536,6515.00 
102110082991005,2015/6/1,2015/6/1 9:23:26,136315360452,62278*********1552,100048536,6516.00 
102110082991005,2015/6/1,2015/6/1 9:23:27,610562911493,62278*********1553,100048536,6517.00 
102110082991005,2015/6/1,2015/6/1 9:23:27,406547930065,62278*********1554,100048536,6518.00 
102110082991005,2015/6/1,2015/6/1 9:23:28,302162756267,62278*********1555,100048536,6519.00 
102110082991005,2015/6/1,2015/6/1 9:23:28,860616907141,62278*********1556,100048536,6520.00 
102110082991005,2015/6/1,2015/6/1 9:23:29,754439898283,62278*********1557,100048536,6521.00 
102110082991005,2015/6/1,2015/6/1 9:23:29,967088147636,62278*********1558,100048536,6522.00 
102110082991005,2015/6/1,2015/6/1 9:23:30,467912219108,62278*********1559,100048536,6523.00 
102110082991005,2015/6/1,2015/6/1 9:23:30,816039714542,62278*********1560,100048536,6524.00 
102110082991005,2015/6/1,2015/6/1 9:23:31,419714764512,62278*********1561,100048536,6525.00 
102110082991005,2015/6/1,2015/6/1 9:23:31,916192750025,62278*********1562,100048536,6526.00 
102110082991005,2015/6/1,2015/6/1 9:23:32,254765408199,62278*********1563,100048536,6527.00 
102110082991005,2015/6/1,2015/6/1 9:23:32,420191424302,62278*********1564,100048536,6528.00 
102110082991005,2015/6/1,2015/6/1 9:23:33,397941425842,62278*********1565,100048536,6529.00 
102110082991005,2015/6/1,2015/6/1 9:23:33,136181873323,62278*********1566,100048536,6530.00 
102110082991005,2015/6/1,2015/6/1 9:23:34,686899382489,62278*********1567,100048536,6531.00 
102110082991005,2015/6/1,2015/6/1 9:23:34,269558299712,62278*********1568,100048536,6532.00 
102110082991005,2015/6/1,2015/6/1 9:23:35,752563007373,62278*********1569,100048536,6533.00 
102110082991005,2015/6/1,2015/6/1 9:23:35,979647725133,62278*********1570,100048536,6534.00 
102110082991005,2015/6/1,2015/6/1 9:23:36,576479614750,62278*********1571,100048536,6535.00 
102110082991005,2015/6/1,2015/6/1 9:23:36,604184607683,62278*********1572,100048536,6536.00 
102110082991005,2015/6/1,2015/6/1 9:23:37,348703726304,62278*********1573,100048536,6537.00 
102110082991005,2015/6/1,2015/6/1 9:23:37,641920362732,62278*********1574,100048536,6538.00 
102110082991005,2015/6/1,2015/6/1 9:23:38,315085931632,62278*********1575,100048536,6539.00 
102110082991005,2015/6/1,2015/6/1 9:23:38,488165411475,62278*********1576,100048536,6540.00 
102110082991005,2015/6/1,2015/6/1 9:23:39,213869584336,62278*********1577,100048536,6541.00 
102110082991005,2015/6/1,2015/6/1 9:23:39,987641139095,62278*********1578,100048536,6542.00 
102110082991005,2015/6/1,2015/6/1 9:23:40,977780677724,62278*********1579,100048536,6543.00 
102110082991005,2015/6/1,2015/6/1 9:23:40,601357453262,62278*********1580,100048536,6544.00 
102110082991005,2015/6/1,2015/6/1 9:23:41,691680770518,62278*********1581,100048536,6545.00 
102110082991005,2015/6/1,2015/6/1 9:23:41,892223038154,62278*********1582,100048536,6546.00 
102110082991005,2015/6/1,2015/6/1 9:23:42,400060336514,62278*********1583,100048536,6547.00 
102110082991005,2015/6/1,2015/6/1 9:23:42,692186362715,62278*********1584,100048536,6548.00 
102110082991005,2015/6/1,2015/6/1 9:23:43,696431582165,62278*********1585,100048536,6549.00 
102110082991005,2015/6/1,2015/6/1 9:23:43,332183937926,62278*********1586,100048536,6550.00 
102110082991005,2015/6/1,2015/6/1 9:23:44,216893431267,62278*********1587,100048536,6551.00 
102110082991005,2015/6/1,2015/6/1 9:23:44,231350587138,62278*********1588,100048536,6552.00 
102110082991005,2015/6/1,2015/6/1 9:23:45,992474717770,62278*********1589,100048536,6553.00 
102110082991005,2015/6/1,2015/6/1 9:23:45,439378951951,62278*********1590,100048536,6554.00 
102110082991005,2015/6/1,2015/6/1 9:23:46,477794105972,62278*********1591,100048536,6555.00 
102110082991005,2015/6/1,2015/6/1 9:23:46,839753074573,62278*********1592,100048536,6556.00 
102110082991005,2015/6/1,2015/6/1 9:23:47,868803620980,62278*********1593,100048536,6557.00 
102110082991005,2015/6/1,2015/6/1 9:23:47,235773302721,62278*********1594,100048536,6558.00 
102110082991005,2015/6/1,2015/6/1 9:23:48,282057011779,62278*********1595,100048536,6559.00 
102110082991005,2015/6/1,2015/6/1 9:23:48,416561528929,62278*********1596,100048536,6560.00 
102110082991005,2015/6/1,2015/6/1 9:23:49,659950402491,62278*********1597,100048536,6561.00 
102110082991005,2015/6/1,2015/6/1 9:23:49,343057601721,62278*********1598,100048536,6562.00 
102110082991005,2015/6/1,2015/6/1 9:23:50,977920192453,62278*********1599,100048536,6563.00 
102110082991005,2015/6/1,2015/6/1 9:23:50,907694561324,62278*********1600,100048536,6564.00 
102110082991005,2015/6/1,2015/6/1 9:23:51,751911344821,62278*********1601,100048536,6565.00 
102110082991005,2015/6/1,2015/6/1 9:23:51,428638512809,62278*********1602,100048536,6566.00 
102110082991005,2015/6/1,2015/6/1 9:23:52,299876537104,62278*********1603,100048536,6567.00 
102110082991005,2015/6/1,2015/6/1 9:23:52,330190840136,62278*********1604,100048536,6568.00 
102110082991005,2015/6/1,2015/6/1 9:23:53,694555207162,62278*********1605,100048536,6569.00 
102110082991005,2015/6/1,2015/6/1 9:23:53,355407460563,62278*********1606,100048536,6570.00 
102110082991005,2015/6/1,2015/6/1 9:23:54,546055452552,62278*********1607,100048536,6571.00 
102110082991005,2015/6/1,2015/6/1 9:23:54,954690250208,62278*********1608,100048536,6572.00 
102110082991005,2015/6/1,2015/6/1 9:23:55,506606378537,62278*********1609,100048536,6573.00 
102110082991005,2015/6/1,2015/6/1 9:23:55,643810094568,62278*********1610,100048536,6574.00 
102110082991005,2015/6/1,2015/6/1 9:23:56,799119179513,62278*********1611,100048536,6575.00 
102110082991005,2015/6/1,2015/6/1 9:23:56,544745841066,62278*********1612,100048536,6576.00 
102110082991005,2015/6/1,2015/6/1 9:23:57,699561039406,62278*********1613,100048536,6577.00 
102110082991005,2015/6/1,2015/6/1 9:23:57,261604070564,62278*********1614,100048536,6578.00 
102110082991005,2015/6/1,2015/6/1 9:23:58,303855993351,62278*********1615,100048536,6579.00 
102110082991005,2015/6/1,2015/6/1 9:23:58,207037400130,62278*********1616,100048536,6580.00 
102110082991005,2015/6/1,2015/6/1 9:23:59,389351958732,62278*********1617,100048536,6581.00 
102110082991005,2015/6/1,2015/6/1 9:23:59,220367643968,62278*********1618,100048536,6582.00 
102110082991005,2015/6/1,2015/6/1 9:24:00,341176565827,62278*********1619,100048536,6583.00 
102110082991005,2015/6/1,2015/6/1 9:24:00,730840398114,62278*********1620,100048536,6584.00 
102110082991005,2015/6/1,2015/6/1 9:24:01,432237311953,62278*********1621,100048536,6585.00 
102110082991005,2015/6/1,2015/6/1 9:24:01,604469303221,62278*********1622,100048536,6586.00 
102110082991005,2015/6/1,2015/6/1 9:24:02,478798839261,62278*********1623,100048536,6587.00 
102110082991005,2015/6/1,2015/6/1 9:24:02,112210526845,62278*********1624,100048536,6588.00 
102110082991005,2015/6/1,2015/6/1 9:24:03,173616656409,62278*********1625,100048536,6589.00 
102110082991005,2015/6/1,2015/6/1 9:24:03,386658737370,62278*********1626,100048536,6590.00 
102110082991005,2015/6/1,2015/6/1 9:24:04,338510353234,62278*********1627,100048536,6591.00 
102110082991005,2015/6/1,2015/6/1 9:24:04,285578995952,62278*********1628,100048536,6592.00 
102110082991005,2015/6/1,2015/6/1 9:24:05,105368841675,62278*********1629,100048536,6593.00 
102110082991005,2015/6/1,2015/6/1 9:24:05,247152546453,62278*********1630,100048536,6594.00 
102110082991005,2015/6/1,2015/6/1 9:24:06,759180584030,62278*********1631,100048536,6595.00 
102110082991005,2015/6/1,2015/6/1 9:24:06,219514154123,62278*********1632,100048536,6596.00 
102110082991005,2015/6/1,2015/6/1 9:24:07,731319550167,62278*********1633,100048536,6597.00 
102110082991005,2015/6/1,2015/6/1 9:24:07,381552909264,62278*********1634,100048536,6598.00 
102110082991005,2015/6/1,2015/6/1 9:24:08,923832186662,62278*********1635,100048536,6599.00 
102110082991005,2015/6/1,2015/6/1 9:24:08,955899896074,62278*********1636,100048536,6600.00 
102110082991005,2015/6/1,2015/6/1 9:24:09,520961210598,62278*********1637,100048536,6601.00 
102110082991005,2015/6/1,2015/6/1 9:24:09,780912300782,62278*********1638,100048536,6602.00 
102110082991005,2015/6/1,2015/6/1 9:24:10,119583732004,62278*********1639,100048536,6603.00 
102110082991005,2015/6/1,2015/6/1 9:24:10,644081032968,62278*********1640,100048536,6604.00 
102110082991005,2015/6/1,2015/6/1 9:24:11,153886310693,62278*********1641,100048536,6605.00 
102110082991005,2015/6/1,2015/6/1 9:24:11,686227061608,62278*********1642,100048536,6606.00 
102110082991005,2015/6/1,2015/6/1 9:24:12,744540887924,62278*********1643,100048536,6607.00 
102110082991005,2015/6/1,2015/6/1 9:24:12,100417583805,62278*********1644,100048536,6608.00 
102110082991005,2015/6/1,2015/6/1 9:24:13,475145918047,62278*********1645,100048536,6609.00 
102110082991005,2015/6/1,2015/6/1 9:24:13,294224954929,62278*********1646,100048536,6610.00 
102110082991005,2015/6/1,2015/6/1 9:24:14,427156555195,62278*********1647,100048536,6611.00 
102110082991005,2015/6/1,2015/6/1 9:24:14,554037760647,62278*********1648,100048536,6612.00 
102110082991005,2015/6/1,2015/6/1 9:24:15,301048273973,62278*********1649,100048536,6613.00 
102110082991005,2015/6/1,2015/6/1 9:24:15,676353391275,62278*********1650,100048536,6614.00 
102110082991005,2015/6/1,2015/6/1 9:24:16,499101416542,62278*********1651,100048536,6615.00 
102110082991005,2015/6/1,2015/6/1 9:24:16,581182358437,62278*********1652,100048536,6616.00 
102110082991005,2015/6/1,2015/6/1 9:24:17,975696923515,62278*********1653,100048536,6617.00 
102110082991005,2015/6/1,2015/6/1 9:24:17,361797556075,62278*********1654,100048536,6618.00 
102110082991005,2015/6/1,2015/6/1 9:24:18,748365812545,62278*********1655,100048536,6619.00 
102110082991005,2015/6/1,2015/6/1 9:24:18,331577098301,62278*********1656,100048536,6620.00 
102110082991005,2015/6/1,2015/6/1 9:24:19,369422666780,62278*********1657,100048536,6621.00 
102110082991005,2015/6/1,2015/6/1 9:24:19,876024605200,62278*********1658,100048536,6622.00 
102110082991005,2015/6/1,2015/6/1 9:24:20,852719815361,62278*********1659,100048536,6623.00 
102110082991005,2015/6/1,2015/6/1 9:24:20,524818643118,62278*********1660,100048536,6624.00 
102110082991005,2015/6/1,2015/6/1 9:24:21,402313529514,62278*********1661,100048536,6625.00 
102110082991005,2015/6/1,2015/6/1 9:24:21,336571456352,62278*********1662,100048536,6626.00 
102110082991005,2015/6/1,2015/6/1 9:24:22,764496339713,62278*********1663,100048536,6627.00 
102110082991005,2015/6/1,2015/6/1 9:24:22,755806605791,62278*********1664,100048536,6628.00 
102110082991005,2015/6/1,2015/6/1 9:24:23,376977088755,62278*********1665,100048536,6629.00 
102110082991005,2015/6/1,2015/6/1 9:24:23,156626248351,62278*********1666,100048536,6630.00 
102110082991005,2015/6/1,2015/6/1 9:24:24,405577612077,62278*********1667,100048536,6631.00 
102110082991005,2015/6/1,2015/6/1 9:24:24,211049465393,62278*********1668,100048536,6632.00 
102110082991005,2015/6/1,2015/6/1 9:24:25,417516628528,62278*********1669,100048536,6633.00 
102110082991005,2015/6/1,2015/6/1 9:24:25,268446441890,62278*********1670,100048536,6634.00 
102110082991005,2015/6/1,2015/6/1 9:24:26,408148883518,62278*********1671,100048536,6635.00 
102110082991005,2015/6/1,2015/6/1 9:24:26,196201757837,62278*********1672,100048536,6636.00 
102110082991005,2015/6/1,2015/6/1 9:24:27,136852035274,62278*********1673,100048536,6637.00 
102110082991005,2015/6/1,2015/6/1 9:24:27,591757647951,62278*********1674,100048536,6638.00 
102110082991005,2015/6/1,2015/6/1 9:24:28,250622710267,62278*********1675,100048536,6639.00 
102110082991005,2015/6/1,2015/6/1 9:24:28,853875037737,62278*********1676,100048536,6640.00 
102110082991005,2015/6/1,2015/6/1 9:24:29,898122791536,62278*********1677,100048536,6641.00 
102110082991005,2015/6/1,2015/6/1 9:24:29,142194223132,62278*********1678,100048536,6642.00 
102110082991005,2015/6/1,2015/6/1 9:24:30,731375038148,62278*********1679,100048536,6643.00 
102110082991005,2015/6/1,2015/6/1 9:24:30,961139481210,62278*********1680,100048536,6644.00 
102110082991005,2015/6/1,2015/6/1 9:24:31,201408344362,62278*********1681,100048536,6645.00 
102110082991005,2015/6/1,2015/6/1 9:24:31,703864427003,62278*********1682,100048536,6646.00 
102110082991005,2015/6/1,2015/6/1 9:24:32,881247020807,62278*********1683,100048536,6647.00 
102110082991005,2015/6/1,2015/6/1 9:24:32,946061922790,62278*********1684,100048536,6648.00 
102110082991005,2015/6/1,2015/6/1 9:24:33,214740026314,62278*********1685,100048536,6649.00 
102110082991005,2015/6/1,2015/6/1 9:24:33,207567164352,62278*********1686,100048536,6650.00 
102110082991005,2015/6/1,2015/6/1 9:24:34,167155767975,62278*********1687,100048536,6651.00 
102110082991005,2015/6/1,2015/6/1 9:24:34,945353824926,62278*********1688,100048536,6652.00 
102110082991005,2015/6/1,2015/6/1 9:24:35,245451603058,62278*********1689,100048536,6653.00 
102110082991005,2015/6/1,2015/6/1 9:24:35,243232656623,62278*********1690,100048536,6654.00 
102110082991005,2015/6/1,2015/6/1 9:24:36,209949836654,62278*********1691,100048536,6655.00 
102110082991005,2015/6/1,2015/6/1 9:24:36,677868129238,62278*********1692,100048536,6656.00 
102110082991005,2015/6/1,2015/6/1 9:24:37,561801716266,62278*********1693,100048536,6657.00 
102110082991005,2015/6/1,2015/6/1 9:24:37,167107331176,62278*********1694,100048536,6658.00 
102110082991005,2015/6/1,2015/6/1 9:24:38,321693856953,62278*********1695,100048536,6659.00 
102110082991005,2015/6/1,2015/6/1 9:24:38,983963531242,62278*********1696,100048536,6660.00 
102110082991005,2015/6/1,2015/6/1 9:24:39,307812004183,62278*********1697,100048536,6661.00 
102110082991005,2015/6/1,2015/6/1 9:24:39,917109130702,62278*********1698,100048536,6662.00 
102110082991005,2015/6/1,2015/6/1 9:24:40,550957415701,62278*********1699,100048536,6663.00 
102110082991005,2015/6/1,2015/6/1 9:24:40,215229977544,62278*********1700,100048536,6664.00 
102110082991005,2015/6/1,2015/6/1 9:24:41,264513878356,62278*********1701,100048536,6665.00 
102110082991005,2015/6/1,2015/6/1 9:24:41,717417987239,62278*********1702,100048536,6666.00 
102110082991005,2015/6/1,2015/6/1 9:24:42,932436660512,62278*********1703,100048536,6667.00 
102110082991005,2015/6/1,2015/6/1 9:24:42,899277972202,62278*********1704,100048536,6668.00 
102110082991005,2015/6/1,2015/6/1 9:24:43,570990032429,62278*********1705,100048536,6669.00 
102110082991005,2015/6/1,2015/6/1 9:24:43,507934457212,62278*********1706,100048536,6670.00 
102110082991005,2015/6/1,2015/6/1 9:24:44,722009696509,62278*********1707,100048536,6671.00 
102110082991005,2015/6/1,2015/6/1 9:24:44,844715140348,62278*********1708,100048536,6672.00 
102110082991005,2015/6/1,2015/6/1 9:24:45,103676538646,62278*********1709,100048536,6673.00 
102110082991005,2015/6/1,2015/6/1 9:24:45,219414396754,62278*********1710,100048536,6674.00 
102110082991005,2015/6/1,2015/6/1 9:24:46,174036220266,62278*********1711,100048536,6675.00 
102110082991005,2015/6/1,2015/6/1 9:24:46,796003182972,62278*********1712,100048536,6676.00 
102110082991005,2015/6/1,2015/6/1 9:24:47,522196956384,62278*********1713,100048536,6677.00 
102110082991005,2015/6/1,2015/6/1 9:24:47,745535267774,62278*********1714,100048536,6678.00 
102110082991005,2015/6/1,2015/6/1 9:24:48,534663620657,62278*********1715,100048536,6679.00 
102110082991005,2015/6/1,2015/6/1 9:24:48,715512216740,62278*********1716,100048536,6680.00 
102110082991005,2015/6/1,2015/6/1 9:24:49,953281154709,62278*********1717,100048536,6681.00 
102110082991005,2015/6/1,2015/6/1 9:24:49,791901705313,62278*********1718,100048536,6682.00 
102110082991005,2015/6/1,2015/6/1 9:24:50,735463300778,62278*********1719,100048536,6683.00 
102110082991005,2015/6/1,2015/6/1 9:24:50,843003775663,62278*********1720,100048536,6684.00 
102110082991005,2015/6/1,2015/6/1 9:24:51,643804187026,62278*********1721,100048536,6685.00 
102110082991005,2015/6/1,2015/6/1 9:24:51,677214442769,62278*********1722,100048536,6686.00 
102110082991005,2015/6/1,2015/6/1 9:24:52,108398085963,62278*********1723,100048536,6687.00 
102110082991005,2015/6/1,2015/6/1 9:24:52,844772442762,62278*********1724,100048536,6688.00 
102110082991005,2015/6/1,2015/6/1 9:24:53,501967394110,62278*********1725,100048536,6689.00 
102110082991005,2015/6/1,2015/6/1 9:24:53,221808440764,62278*********1726,100048536,6690.00 
102110082991005,2015/6/1,2015/6/1 9:24:54,905549174969,62278*********1727,100048536,6691.00 
102110082991005,2015/6/1,2015/6/1 9:24:54,347399585474,62278*********1728,100048536,6692.00 
102110082991005,2015/6/1,2015/6/1 9:24:55,896574765378,62278*********1729,100048536,6693.00 
102110082991005,2015/6/1,2015/6/1 9:24:55,197336715058,62278*********1730,100048536,6694.00 
102110082991005,2015/6/1,2015/6/1 9:24:56,363657134992,62278*********1731,100048536,6695.00 
102110082991005,2015/6/1,2015/6/1 9:24:56,264794590820,62278*********1732,100048536,6696.00 
102110082991005,2015/6/1,2015/6/1 9:24:57,287607172773,62278*********1733,100048536,6697.00 
102110082991005,2015/6/1,2015/6/1 9:24:57,192430408411,62278*********1734,100048536,6698.00 
102110082991005,2015/6/1,2015/6/1 9:24:58,584870043599,62278*********1735,100048536,6699.00 
102110082991005,2015/6/1,2015/6/1 9:24:58,897193277919,62278*********1736,100048536,6700.00 
102110082991005,2015/6/1,2015/6/1 9:24:59,979817651615,62278*********1737,100048536,6701.00 
102110082991005,2015/6/1,2015/6/1 9:24:59,146944156606,62278*********1738,100048536,6702.00 
102110082991005,2015/6/1,2015/6/1 9:25:00,764806325848,62278*********1739,100048536,6703.00 
102110082991005,2015/6/1,2015/6/1 9:25:00,924931890230,62278*********1740,100048536,6704.00 
102110082991005,2015/6/1,2015/6/1 9:25:01,681860154695,62278*********1741,100048536,6705.00 
102110082991005,2015/6/1,2015/6/1 9:25:01,840481017959,62278*********1742,100048536,6706.00 
102110082991005,2015/6/1,2015/6/1 9:25:02,572573957993,62278*********1743,100048536,6707.00 
102110082991005,2015/6/1,2015/6/1 9:25:02,404093794761,62278*********1744,100048536,6708.00 
102110082991005,2015/6/1,2015/6/1 9:25:03,113112680073,62278*********1745,100048536,6709.00 
102110082991005,2015/6/1,2015/6/1 9:25:03,492159149932,62278*********1746,100048536,6710.00 
102110082991005,2015/6/1,2015/6/1 9:25:04,586923262777,62278*********1747,100048536,6711.00 
102110082991005,2015/6/1,2015/6/1 9:25:04,479576254125,62278*********1748,100048536,6712.00 
102110082991005,2015/6/1,2015/6/1 9:25:05,555134913211,62278*********1749,100048536,6713.00 
102110082991005,2015/6/1,2015/6/1 9:25:05,881084752681,62278*********1750,100048536,6714.00 
102110082991005,2015/6/1,2015/6/1 9:25:06,991417141852,62278*********1751,100048536,6715.00 
102110082991005,2015/6/1,2015/6/1 9:25:06,384258154527,62278*********1752,100048536,6716.00 
102110082991005,2015/6/1,2015/6/1 9:25:07,763572441888,62278*********1753,100048536,6717.00 
102110082991005,2015/6/1,2015/6/1 9:25:07,883070291714,62278*********1754,100048536,6718.00 
102110082991005,2015/6/1,2015/6/1 9:25:08,670396320567,62278*********1755,100048536,6719.00 
102110082991005,2015/6/1,2015/6/1 9:25:08,468703288786,62278*********1756,100048536,6720.00 
102110082991005,2015/6/1,2015/6/1 9:25:09,990467943580,62278*********1757,100048536,6721.00 
102110082991005,2015/6/1,2015/6/1 9:25:09,557691616754,62278*********1758,100048536,6722.00 
